food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes
INDWEBX_00057,Marie biscuit,Marie biscuit,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00058,Masala oats,Masala oats,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00059,Parle-G,Parle-G,Other,portion,100,100,100,0.9,43.0,Henry et al. GI tables (non-Indian cohort),9.49,9.49,9.49,Low,0.45,22.07,Per-100g values proxy-mapped to validated source item 'Indian Basmati Rice with G' (food_id=NONIND_0670); mapping_score=0.17; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00060,Parotta,Parotta,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00061,Patra (alu vadi),Patra (alu vadi),Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00062,Pazham pori,Pazham pori,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00063,Rose milk,Rose milk,Other,portion,100,100,100,0.9,51.0,Proxy GI anchor: milk from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,3.67,3.67,3.67,Low,0.43,7.2,Per-100g values proxy-mapped to validated source item 'Milk Shake' (food_id=WEST_IN_0268); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00064,Shami kebab,Shami kebab,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00065,Sheekh kebab,Sheekh kebab,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00066,Suji rava kesari,Suji rava kesari,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00067,Thukpa,Thukpa,Other,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00068,Yippee noodles,Yippee noodles,Other,portion,100,100,100,0.9,62.6,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 127; n=10 Healthy; ref food/time: Glucose/2.5h participants; portion 65.66 g provides 50 g available carbs (table page 22).",19.06,19.06,19.06,Medium,0.64,30.44,Per-100g values proxy-mapped to validated source item 'Noodles' (food_id=IND_HENRY2021_639); mapping_score=0.58; mapping_tier=medium. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00069,Chana dal (tadka),Chana dal (tadka),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00070,Dal dhokli,Dal dhokli,Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00071,Dal palak,Dal palak,Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00072,Kadhi (plain),Kadhi (plain),Pulses & legumes,portion,100,100,100,0.9,60.0,Henry et al. GI tables (non-Indian cohort),8.95,8.95,8.95,Low,0.45,14.92,Per-100g values proxy-mapped to validated source item 'Plain Wheat Noodles' (food_id=NONIND_0074); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=250g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00073,Kala chana curry,Kala chana curry,Pulses & legumes,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.25; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00074,Lobia curry,Lobia curry,Pulses & legumes,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00075,Masoor dal (fry),Masoor dal (fry),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00076,Mix dal (boiled),Mix dal (boiled),Pulses & legumes,portion,100,100,100,0.9,111.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 118; n=50 Glucose/2h; ref food/time: Grainsflourchapatti participants; portion 118 g provides 50 g available carbs (table page 21).",31.6,31.6,31.6,High,0.45,28.27,Per-100g values proxy-mapped to validated source item 'Boiled Amaranth' (food_id=IND_HENRY2021_616); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00077,Mix dal (fry),Mix dal (fry),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00078,Mix dal (tadka),Mix dal (tadka),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00079,Moong dal (fry),Moong dal (fry),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00080,Rajma curry,Rajma curry,Pulses & legumes,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00081,Toor dal (boiled),Toor dal (boiled),Pulses & legumes,portion,100,100,100,0.9,111.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 118; n=50 Glucose/2h; ref food/time: Grainsflourchapatti participants; portion 118 g provides 50 g available carbs (table page 21).",31.6,31.6,31.6,High,0.45,28.27,Per-100g values proxy-mapped to validated source item 'Boiled Amaranth' (food_id=IND_HENRY2021_616); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00082,Toor dal (fry),Toor dal (fry),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00083,Urad dal (boiled),Urad dal (boiled),Pulses & legumes,portion,100,100,100,0.9,111.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 118; n=50 Glucose/2h; ref food/time: Grainsflourchapatti participants; portion 118 g provides 50 g available carbs (table page 21).",31.6,31.6,31.6,High,0.45,28.27,Per-100g values proxy-mapped to validated source item 'Boiled Amaranth' (food_id=IND_HENRY2021_616); mapping_score=0.40; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00084,Urad dal (fry),Urad dal (fry),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00085,Urad dal (tadka),Urad dal (tadka),Pulses & legumes,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00086,Fish curry (Goan),Fish curry (Goan),Mixed meals,portion,100,100,100,0.9,45.3,Henry et al. GI tables (non-Indian cohort),13.59,13.59,13.59,Medium,0.45,30.0,Per-100g values proxy-mapped to validated source item 'Brown Rice Flour Idiyappam with Fish Curry' (food_id=NONIND_0648); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=200g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00087,Fish molee,Fish molee,Mixed meals,portion,100,100,100,0.9,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,9.97,9.97,9.97,Low,0.41,14.44,Per-100g values proxy-mapped to validated source item 'Burger Fish' (food_id=WEST_IN_0117); mapping_score=0.41; mapping_tier=low. Converted from source serving_size_g=180g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00088,Meen pollichathu,Meen pollichathu,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00089,Prawn curry,Prawn curry,Mixed meals,portion,100,100,100,0.9,41.0,Henry et al. GI tables (non-Indian cohort),10.55,10.55,10.55,Medium,0.45,25.73,Per-100g values proxy-mapped to validated source item 'Curry Puff' (food_id=NONIND_0026); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00090,Prawn fry,Prawn fry,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00091,Shorshe mach,Shorshe mach,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00092,Bhuna gosht,Bhuna gosht,Mixed meals,portion,100,100,100,0.9,71.7,Henry et al. GI tables (non-Indian cohort),6.6,6.6,6.6,Low,0.45,9.2,Per-100g values proxy-mapped to validated source item 'Acorn Jelly' (food_id=NONIND_0398); mapping_score=0.00; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
INDWEBX_00093,Keema matar,Keema matar,Mixed meals,portion,100,100,100,0.9,70.4,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,10.79,10.79,10.79,Medium,0.39,15.33,Per-100g values proxy-mapped to validated source item 'Pizza Keema' (food_id=WEST_IN_0043); mapping_score=0.33; mapping_tier=low. Converted from source serving_size_g=150g. Hint: Include cooking method (boiled/steamed/fried/roasted) and key add-ons (oil/ghee/butter/sugar) to avoid GI/GL ambiguity.
