food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
NONIND_0727,Khalaswitharabiccoffee,Non-Indian reference food,41.5,Henry et al. GI tables (non-Indian cohort),84.7,76.2,93.1,High,0.88,100,204.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0728,Arabicbread,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),42.5,38.3,46.8,High,0.88,100,63.5,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0729,Regagbread,Non-Indian reference food,76.0,Henry et al. GI tables (non-Indian cohort),33.7,30.3,37.1,High,0.88,100,44.4,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0730,Chebabbread,Non-Indian reference food,54.0,Henry et al. GI tables (non-Indian cohort),24.8,22.3,27.2,High,0.88,100,45.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0731,Muhallabread,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),52.1,46.9,57.3,High,0.88,100,67.7,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0732,Khameerbread,Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),25.8,23.2,28.4,High,0.88,100,54.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0733,Fendal,Non-Indian reference food,74.0,Henry et al. GI tables (non-Indian cohort),23.4,21.1,25.8,High,0.88,100,31.6,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0734,Chami(Cottagecheese),Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),3.2,2.9,3.5,Low,0.88,100,5.3,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0735,Habbahamra,Non-Indian reference food,47.0,Henry et al. GI tables (non-Indian cohort),7.5,6.8,8.3,Low,0.88,100,16.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0736,Harees,Non-Indian reference food,42.0,Henry et al. GI tables (non-Indian cohort),6.5,5.9,7.2,Low,0.88,100,15.5,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0737,Thareed(Beef),Non-Indian reference food,74.0,Henry et al. GI tables (non-Indian cohort),8.0,7.2,8.8,Low,0.88,100,10.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0738,Biryani(Chicken),Non-Indian reference food,52.0,Henry et al. GI tables (non-Indian cohort),10.2,9.2,11.3,Medium,0.88,100,19.7,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0739,Machbous(Fish),Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),10.8,9.7,11.9,Medium,0.88,100,18.1,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0740,Arseyah,Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),7.1,6.4,7.8,Low,0.88,100,9.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0741,Khabisa,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),37.6,33.8,41.4,High,0.88,100,56.1,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0742,Leqemat,Non-Indian reference food,44.0,Henry et al. GI tables (non-Indian cohort),19.5,17.5,21.4,Medium,0.88,100,44.2,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0743,Batheetha,Non-Indian reference food,59.0,Henry et al. GI tables (non-Indian cohort),22.6,20.3,24.8,High,0.88,100,38.2,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0744,Khanfaroosh,Non-Indian reference food,45.0,Henry et al. GI tables (non-Indian cohort),17.8,16.0,19.6,Medium,0.88,100,39.6,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0745,Balalet,Non-Indian reference food,63.0,Henry et al. GI tables (non-Indian cohort),17.6,15.8,19.3,Medium,0.88,100,27.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0746,Driedbisr(Matureunripe)Dates,Non-Indian reference food,54.6,Henry et al. GI tables (non-Indian cohort),32.8,29.5,36.0,High,0.88,100,60.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0747,Driedtamr(Matureripe)Dates,Non-Indian reference food,54.3,Henry et al. GI tables (non-Indian cohort),32.6,29.3,35.8,High,0.88,100,60.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0748,Doughnutwithwater,Non-Indian reference food,75.5,Henry et al. GI tables (non-Indian cohort),15.1,13.6,16.6,Medium,0.88,100,20.0,Original country: Oman. Renamed generically for Indian audience.
NONIND_0749,Doughnutwithomanicoffee,Non-Indian reference food,76.5,Henry et al. GI tables (non-Indian cohort),29.4,26.5,32.4,High,0.88,100,38.5,Original country: Oman. Renamed generically for Indian audience.
NONIND_0750,Croissantwithwater,Non-Indian reference food,67.5,Henry et al. GI tables (non-Indian cohort),13.5,12.1,14.8,Medium,0.88,100,20.0,Original country: Oman. Renamed generically for Indian audience.
NONIND_0751,Croissantwithomanicoffee,Non-Indian reference food,65.3,Henry et al. GI tables (non-Indian cohort),25.1,22.6,27.6,High,0.88,100,38.5,Original country: Oman. Renamed generically for Indian audience.
NONIND_0752,Cheesesandwichwithwater,Non-Indian reference food,72.4,Henry et al. GI tables (non-Indian cohort),14.5,13.0,15.9,Medium,0.88,100,20.0,Original country: Oman. Renamed generically for Indian audience.
NONIND_0753,Cheesesandwichwithomanicoffee,Non-Indian reference food,78.4,Henry et al. GI tables (non-Indian cohort),30.2,27.1,33.2,High,0.88,100,38.5,Original country: Oman. Renamed generically for Indian audience.
NONIND_0754,Chickensandwichwithwater,Non-Indian reference food,65.7,Henry et al. GI tables (non-Indian cohort),13.1,11.8,14.4,Medium,0.88,100,20.0,Original country: Oman. Renamed generically for Indian audience.
